step;ros_timestamp;ft_wrench_fx;ft_wrench_fy;ft_wrench_fz;ft_wrench_tx;ft_wrench_ty;ft_wrench_tz;current_absolute_pose_x;current_absolute_pose_y;current_absolute_pose_z;current_twist_vx;current_twist_vy;current_twist_vz;current_twist_wx;current_twist_wy;current_twist_wz;action_f_x;action_f_y;action_f_z;action_t_x;action_t_y;action_t_z;reward
97;3,1773;-0,0053438144;0,20443663;-0,22727625;;0,09454455;0,14006191;0,6224926;0,1288003;0,54860824;0,002060833;0,019336471;0,07080808;-0,03514276;-0,026343398;0,0008648583;-0,006870315;0,10643439;0,41198996;-0,029573865;-0,98559237;-0,008356333;0,0
98;3,2073;0,047589216;0,3293749;-0,46018845;-0,9121776;0,26007062;0,16460326;0,6224375;0,12891053;0,54895234;;0,019549316;0,06461061;-0,019536346;0,022976343;-0,008993583;0,0014447663;0,104064934;0,4096205;-0,029506;-0,9840993;-0,0074231895;0,0
99;3,2373;0,015667861;0,3101651;-0,47831932;-0,8560936;0,1881425;0,1583574;0,6222978;0,12906611;0,5493008;-0,009572886;0,019600684;0,05877081;-0,0064603467;0,06883436;-0,02129024;0,022566468;0,09701935;0,4050259;-0,029249456;-0,97845536;-0,0038957135;0,0
100;3,2673;-0,027940672;0,12244084;-0,25546038;;;0,14065728;0,6221403;0,1292314;0,54976517;-0,012357734;0,020075172;0,055882405;0,00036479166;0,089709856;-0,021578504;0,025451139;0,100631885;0,40618744;-0,029056877;-0,9742186;-0,0012477313;0,0
101;3,2973;-0,021829823;0,066465095;-0,091770984;-0,20651491;0,009188088;0,13269676;0,6220591;0,12935634;0,55027723;-0,010942931;0,02028434;0,05721354;0,0011642885;0,07828212;-0,016229376;0,021268284;0,10150215;0,4070577;-0,03541097;-0,9506099;0,0032952528;0,0
102;3,3274;-0,037902944;-0,013891039;0,0122310445;0,019558648;-0,042057678;0,12686852;0,6220524;0,12947494;0,5507652;-0,0073741474;0,020260679;0,06049659;-0,0028660276;0,051480252;-0,009137222;0,015018166;0,102855206;0,40841076;-0,035291314;-0,94797754;0,004940493;0,0
103;3,3575;-0,05020488;0,0053265975;0,0073077558;-0,0060872613;-0,06877553;0,12212974;0,6220307;0,12961905;0,55127466;-0,004262877;0,020296061;0,063702434;-0,00786553;0,025617888;-0,0025243883;-0,002394193;0,105580434;0,41358697;-0,035064157;-0,9429801;0,008063919;0,0
104;3,3875;-0,048400074;;0,0028396172;-0,009294394;-0,062704735;0,12366044;0,622009;0,12978865;0,5517294;-0,0028017166;0,020437041;0,06594197;-0,011296296;0,00801164;0,002379021;-0,014825008;0,10925329;0,41480884;-0,03276716;-0,916956;0,0090103485;0,0
105;3,4175;-0,041297607;0,0043832525;0,005537077;-0,0015192416;;0,12891576;0,62199014;0,12990986;0,5521857;-0,002433163;0,020773161;0,06758267;-0,012855505;-0,004489834;0,0061847763;-0,021001512;0,10978926;0,42024678;-0,03278476;-0,91734314;0,008768395;0,0
106;3,4575;;0,016033938;0,009661526;-0,032273743;-0,041200083;0,12431393;0,62197036;0,13012956;0,5527907;-0,0024239912;0,021226173;0,06934359;-0,013873204;-0,016605439;0,010150644;-0,012831636;0,105252214;0,4181607;-0,032960184;-0,8966927;0,0063562742;0,0
107;3,4873;-0,033664577;-0,017903272;0,009718126;0,037968818;-0,04235161;0,12093151;0,62195295;0,13025984;0,5532397;-0,0022643844;0,021207929;0,07008617;-0,014375148;-0,021336019;0,011575941;-0,008127048;0,10290836;0,41826785;-0,03306578;-0,89901584;0,0049043247;0,0
108;3,5173;-0,022253359;;-0,0027774775;-0,024476562;-0,023433506;0,12461094;0,6219663;0,13035943;0,55371875;;0,021104025;0,071018875;-0,015189096;-0,027686238;0,012658219;0,0072474903;0,10057005;0,41592953;-0,03338234;-0,90598017;0,00055162294;0,0
109;3,5473;-0,030113716;0,0022826784;0,01704885;0,002145251;-0,038495444;0,12446721;0,62197447;0,13048619;0,5541769;-0,0013764267;0,020801306;0,071383044;-0,015611452;;0,0130539825;0,014747079;0,09279144;0,41060188;-0,04026692;-0,92672193;-0,0021995627;0,0
110;3,5774;-0,03688446;0,0080595;0,007153772;-0,00951553;-0,04639857;0,12811676;0,6220067;0,13061301;0,55463415;;0,020169929;0,07152608;-0,017936895;-0,033175126;0,012680357;0,013106049;0,08680238;0,39971086;-0,04056047;-0,93318;-0,0062358472;0,0
111;3,6174;-0,029996565;-0,018265316;0,017975098;0,036118846;-0,04205238;0,12818666;0,6220566;0,13076517;0,55520236;0,00093573285;0,019374387;0,07135583;-0,021222701;-0,036118187;0,013041999;-0,008843047;0,06422732;0,39429268;-0,03405624;-0,9208059;-0,008714452;0,0
112;3,6575;-0,031381402;0,011180195;;;-0,040267304;0,12288031;0,6220995;0,13087402;0,5557811;0,0007080492;0,017637588;;-0,020666646;-0,037357587;0,012851131;-0,028970126;0,046708383;0,38902864;-0,034080237;-0,92133385;-0,009044455;0,0
113;3,6974;-0,010028684;0,10872482;-0,10732871;-0,27173126;0,034213416;0,13834412;0,62209094;0,13100025;0,5563888;-0,0008211304;0,015655227;0,06880767;-0,018984657;-0,032546453;0,01337678;-0,040846854;0,035331212;0,39235735;-0,033941444;-0,91828036;-0,007136025;0,0
114;3,7374;-0,0041914694;0,21284835;-0,26064298;-0,5633348;0,08625613;;0,6220277;0,13112508;0,5568853;-0,005608359;0,01344273;0,063454315;-0,011715156;0,00493413;0,0039189667;-0,03985195;0,017504508;0,3916875;-0,029218098;-0,9042361;-0,0034645374;0,0
115;3,7674;-0,033712007;0,18704587;-0,20238559;-0,50669664;0,01519935;0,14610262;0,6219067;0,13120082;0,5573067;;0,011740423;0,059614003;-0,005159749;0,03397904;-0,001272081;-0,035600267;0,007549485;0,3939874;-0,029089501;-0,9014069;-0,0016963141;0,0
116;3,7874;-0,04182627;0,14649591;-0,15726882;-0,4008707;-0,019526418;0,14321142;0,6218577;0,13122635;0,55755854;-0,010668059;0,010152195;0,058295768;-0,0017041552;0,045128126;0,00013827498;-0,016487138;0,013592374;0,4000303;-0,02875751;-0,89410317;0,0028685376;0,0
117;3,8375;;-0,0056988825;;0,009229329;-0,039900694;0,1267894;0,62172174;0,13125913;0,5584249;-0,008752408;0,00831074;0,060959898;-0,0031223095;0,025498694;0,0040393807;-0,014930527;0,018184565;0,39726955;-0,017336499;-0,879769;0,006721168;0,0
118;3,8675;-0,03889171;-0,013910132;0,023782153;0,02312335;-0,052585054;0,12742591;0,62167597;0,13128534;0,55894005;-0,0068331677;0,007579385;0,06343486;-0,0019103804;0,006613064;0,006835986;-0,01819627;0,019468157;0,39855313;-0,010538733;-0,869107;0,0082787005;0,0
119;3,9074;-0,022788526;0,0076122833;0,012895492;-0,007432787;-0,024284147;0,12046965;0,62164;0,13130856;0,55957204;-0,005067312;0,007204316;0,06574423;0,0028105846;-0,010888988;;-0,03853732;0,018589655;0,40502757;-0,010473333;-0,89217806;0,00917794;0,0
120;3,9373;-0,031218147;-0,0023588086;-0,0030700944;0,003969037;-0,03725254;0,12538046;0,6216293;0,13132586;0,5599933;-0,0049407952;0,006911445;0,06691622;;-0,018901754;0,011725856;-0,05920317;0,014354022;0,4056939;-0,010573189;-0,89437485;-0,007513704;0,0
121;3,9774;-0,038490467;0,0057743113;0,009840803;-0,018411797;-0,05049964;0,12183637;0,6215789;0,13134684;0,56062526;-0,005787895;0,0063945795;0,068462506;0,009544629;-0,02763516;0,01244094;-0,07174708;0,008379842;0,40462166;-0,0041290144;-0,9078318;-0,010818065;0,0
122;4,0174;-0,024810474;-0,014138537;0,010148984;0,029719232;-0,027627992;0,117212586;0,62147695;0,13137947;0,56130695;-0,006961953;0,0055541974;0,069090776;0,0134214945;-0,031403355;0,011045733;-0,06826687;-0,006850637;0,3991951;-0,0044500562;-0,90672475;-0,025444807;0,0
123;4,0574;-0,044413246;-0,017626759;0,0016439877;0,03228029;-0,05901747;0,105955616;0,621384;0,13143584;0,5619314;-0,00807925;0,004309059;0,06960219;0,016647337;-0,03643073;0,010502381;-0,050367083;-0,014567242;0,39638048;-0,0047730505;-0,9220006;-0,019673562;0,0
124;4,0974;-0,022490555;-0,010191906;0,025046512;0,02311758;-0,030158354;0,083782084;0,6213083;0,13145559;0,56256247;;0,0031830068;0,069500074;0,016999021;-0,037926607;0,011172735;-0,02734282;-0,008786925;0,3899059;-0,005017335;-0,9192049;-0,023032475;0,0
125;4,1274;-0,018483954;-0,004818915;0,026481315;0,010547202;-0,015510467;0,06572835;0,62127423;0,131447;0,56304634;-0,007054629;0,0024083895;0,06940972;0,015580421;-0,039630182;;-0,02370906;-0,007429721;0,3912631;-0,005078612;-0,9287229;-0,008556402;0,0
126;4,1574;-0,01565409;-0,016298316;0,012953265;0,03168941;-0,015991047;;0,621259;0,13144329;0,5634738;-0,005733334;0,0020734125;0,069270074;0,013345571;-0,04021174;0,010619828;-0,024146669;-0,0022493426;0,39644346;-0,0051192264;-0,92961645;-0,00911485;0,0
127;4,1874;-0,024899472;-0,018394785;0,009636003;0,033666488;-0,027326511;0,03511853;0,6212218;0,13145529;0,5639654;-0,004896674;;0,0694287;0,010541576;-0,041178994;;-0,030744944;0,0014191634;0,40501395;-0,005063822;-0,9202276;-0,0083530415;0,0
128;4,2274;-0,032511186;-0,046458848;0,017842853;0,076960504;-0,042547435;0,023004686;0,62117;0,13145302;0,56462103;-0,004577214;0,0019252343;0,07010605;0,0062721036;-0,04205811;;-0,040189918;0,0068531414;0,40799692;-0,0048541357;-0,91561455;-0,0054698586;0,0
129;4,2574;-0,027940938;-0,0131894;0,007846976;0,02585389;-0,03510462;0,010104554;0,62113345;0,13148277;0,5651118;-0,004781149;0,0023613465;0,07099683;0,003186183;-0,044525247;0,009210594;-0,042214397;0,008381402;0,4070742;-0,004738835;-0,8885681;-0,003884473;0,0
130;4,2876;-0,014020522;-0,011408651;0,010684374;0,022094449;-0,01036071;0,00885999;0,6211132;0,13148564;0,565566;-0,0050113774;0,0026657658;0,07141991;0,0005847955;-0,044926997;0,008927954;-0,035783526;0,009770396;0,40601224;-0,004412123;-0,8895504;0,0006078164;0,0
131;4,3275;-0,02704435;-0,0021268725;0,0056512696;0,006478462;;0,003950443;0,6210942;0,1315047;0,56619483;-0,0050352043;0,0031067103;0,071696304;;;0,00914303;-0,018230323;0,0074265096;0,39876637;-0,004096145;-0,858089;0,004952516;0,0
132;4,3575;-0,011527864;-0,03470246;0,014515649;0,059008356;;0,007095835;0,62107116;0,13151754;0,5666726;-0,004487015;0,0031312783;0,071499795;-0,0031914548;-0,044396993;0,008502731;0,033478606;0,009604382;0,37888542;-0,0038695585;-0,80408454;0,008068081;0,0
133;4,3975;-0,031824395;-0,012373287;0,01193952;0,02154793;-0,038874727;0,009778642;0,62108403;0,13154352;0,5672962;-0,0013142282;0,0032259694;0,07069886;-0,0042120162;-0,045968458;0,0087130405;0,057016667;0,0060112663;0,37284133;-0,003787883;-0,8104576;0,009191116;0,0
134;4,4375;-0,008470105;-0,03301427;;0,058643017;-0,0029758576;0,015737629;0,62113893;0,13157271;0,56788397;0,0023493997;0,0031912525;0,06950729;-0,004328262;-0,046073597;0,009109093;0,059173495;0,025932655;0,355998;-0,003871668;-0,7877911;0,008039077;0,0
135;4,4775;-0,010704743;-0,024030346;0,024647059;0,040675953;;0,013678468;0,6212135;0,13161597;0,568472;0,0049109096;0,004114254;0,0680161;-0,004365978;-0,047183868;0,009981144;0,042409807;0,029445328;0,33745188;-0,004100066;-0,71928644;0,0048985984;0,0
136;4,5174;-0,043883305;-0,017279169;0,003929557;0,017947348;-0,061834596;0,016453374;0,62133306;0,13165341;0,5689492;0,0060421512;0,0048727165;0,06587075;-0,0042421054;-0,047321986;0,008788871;0,022140207;0,051396508;0,3275403;-0,004416692;-0,71808225;0,0005449969;0,0
137;4,5474;0,011545074;0,22447369;-0,33888;-0,6198435;;;0,6213736;0,13170055;0,56928146;0,0038696944;;0,061473064;-0,0008793365;-0,025629899;0,0071945926;0,0146562895;0,059175342;0,32306424;-0,004616655;-0,65712196;-0,0022044946;0,0
138;4,5774;0,052489143;0,4548604;-0,6859814;-1,0;0,29297727;0,064164676;0,62129927;0,13178398;0,5694681;-0,0032852702;0,008283917;0,052258004;0,009141629;0,03590148;;0,040803317;0,06760243;0,2726678;0,0062312577;-0,5655267;-0,006231974;0,0
139;4,6074;0,0831271;0,4883259;-0,8211523;-1,0;0,3951047;0,07074148;0,62115204;0,13189071;0,5695897;-0,01208685;0,009579205;0,039822362;0,025134133;0,11307843;-0,024844617;0,051184107;0,0699658;0,27503115;0,010598732;-0,5756514;-0,0074537024;0,0
140;4,6374;0,029316563;0,33149594;-0,60398954;-1,0;0,23800473;0,057082906;0,6209131;0,13198788;0,56980693;-0,01847157;0,0107849855;0,02997477;0,0396689;0,17184953;-0,040954594;0,0713541;0,07210687;0,2698193;0,02384634;-0,57832175;-0,009122647;0,0
141;4,6674;-0,014223983;0,02943718;-0,16305716;-0,17414199;;0,021576578;0,6207367;0,1321278;0,5701161;-0,01746698;0,012012049;0,028790459;0,046599675;0,16753472;-0,03979722;0,07473329;0,06848842;0,24904397;0,023852067;-0,5781957;-0,009043877;0,0
142;4,6975;-0,030813988;-0,02279818;;0,0223075;-0,03216522;-0,030960726;0,62074447;0,13222322;0,5704439;-0,010504631;0,012224969;0,03352251;0,043743487;0,11330396;;0,08169624;0,07986256;0,2261044;0,03513182;-0,46893004;-0,0071335663;0,0
143;4,7274;-0,021793213;-0,039557118;0,016662037;0,055573605;-0,019945586;-0,073884554;0,6207643;0,13233134;0,57075846;-0,0040703937;0,012810112;0,03624392;0,04079645;0,07113333;-0,021108536;0,075164154;0,078506775;0,20514075;0,04636708;-0,44234255;-0,0058350153;0,0
144;4,7575;-0,026459739;;0,022573825;0,07623487;-0,030914195;-0,10498828;0,6207826;0,1324257;0,5710522;0,00048907835;0,013148121;0,037533376;;0,0388461;-0,015409292;0,0568133;0,06106952;0,11172311;0,08231916;-0,35401106;-0,0016899158;0,0
145;4,7873;-0,03376925;-0,042759076;0,036665723;0,058335487;-0,042963807;-0,09839387;0,62082076;0,13251661;0,5712983;0,0034627246;0,013212303;0,035217278;0,049393307;0,01612108;-0,008610709;0,044057786;0,05740104;0,054133065;0,13599569;-0,1780294;0,0010682272;0,0
146;4,8174;-0,027454097;-0,067485794;0,019583855;0,11473482;-0,027365966;-0,094344094;0,62085086;0,13256434;0,5715101;0,005074337;0,012809297;0,030118952;0,07647474;0,0030645996;-0,0038841553;0,03225691;0,032359853;-0,0027708674;0,17864126;-0,048650548;0,061505172;0,0
147;4,8473;-0,04467657;-0,04902705;0,032015093;0,080322005;-0,064293995;-0,09673347;0,62091416;0,1326613;0,57158554;0,005640093;0,011578514;0,024041042;0,11462671;-0,006691361;-0,00023053234;0,03290426;0,025932947;-0,12439385;0,18319827;0,07611356;0,07310202;0,0
148;4,8773;-0,032462537;-0,06000466;0,026405249;0,091664016;-0,037599128;-0,09511583;0,62097466;0,13269484;0,5715929;0,0060314024;;0,014399572;0,14892718;-0,008977523;0,0052122134;0,045701105;0,01719063;-0,22382244;0,19004197;0,45543337;0,10082232;0,0
149;4,9074;-0,039827693;-0,060353555;0,040972147;0,09247793;-0,055935163;-0,098396905;0,6210219;0,13273053;0,5715507;0,0067025595;0,008791389;0,0025502087;0,17646283;-0,0064315223;0,0079585295;0,063049555;0,020626353;-0,29146516;0,18337694;0,59475;0,10108968;0,0
150;4,9374;-0,01856344;-0,05623264;0,040552355;0,08953641;-0,017295025;;0,6210973;0,13275471;0,571403;0,007973403;;-0,009737276;0,1953904;-0,0016778054;0,011665209;0,0804595;0,029768016;-0,31418625;0,18550509;0,74777883;0,11503335;0,0
151;4,9673;-0,02506965;-0,051823545;0,03122642;0,08574786;-0,028224442;-0,09164596;0,62119913;0,13276558;0,57118297;0,009535677;0,007005161;-0,020518275;0,20938565;0,0027348676;0,011627024;0,08504739;0,041869774;-0,3339472;0,18542331;0,79499936;0,13433373;0,0
152;4,9974;-0,024492877;-0,055604625;0,012713912;0,103706114;-0,025003295;-0,09168002;0,6212401;0,1327981;0,57096756;;0,0069419653;-0,029227553;;0,005022132;0,012186063;0,09078833;0,04546052;-0,3671212;0,17845732;0,8459956;0,14578156;0,0
153;5,0374;0,0075923256;-0,13606107;-0,12122534;0,31814316;0,054037478;;0,6213182;0,13284044;0,5706578;0,0105055;0,0073257172;-0,03773417;0,2264304;-0,0029756422;0,011484972;0,07763519;0,059853137;-0,37723836;0,18926628;0,9203942;0,15143101;0,0
154;5,0673;0,026316259;-0,18610749;-0,17297919;0,45812616;0,10848654;-0,098735146;0,6213057;0,1328858;0,5704492;0,008104007;0,0077427;-0,042130005;0,23049505;-0,018343234;0,0068951366;0,06180982;0,066037595;-0,38085783;0,19576177;0,93257606;0,15393846;0,0
155;5,1074;0,05600085;-0,23019521;-0,22222658;0,5797016;0,18513343;-0,10238407;0,6212666;0,13297601;0,5701206;0,0034805282;0,008027421;-0,04537355;0,23706976;-0,045145225;-0,004601068;0,038763493;0,060253713;-0,3988966;0,18883269;0,9598745;0,17099999;0,0
156;5,1474;-0,005454152;-0,210819;-0,23624234;0,5515632;0,037050404;-0,102723755;0,62120366;0,13306056;0,56974787;-0,0013559916;0,008257638;-0,04768741;0,23959278;-0,06830884;-0,011482487;0,028650329;0,056015506;-0,4178407;0,19541168;1,0229133;0,17465581;0,0
157;5,1874;0,011417393;-0,17030364;-0,18882708;0,43959996;0,06103269;-0,099075615;0,6211579;0,13313274;0,56927013;-0,0052202144;0,008791215;-0,05101103;0,241637;-0,07837314;-0,009124347;0,03731375;0,04023731;-0,4336189;0,20215566;1,0895815;0,17036751;0,0
158;5,2173;0,0076882513;-0,14089987;-0,13540775;0,36343795;0,05185909;-0,09825143;0,6211328;0,13321395;0,56885874;-0,006105971;0,0084360065;-0,05425294;0,24658512;-0,077055775;-0,0068598087;0,05163361;0,010302406;-0,44394597;0,20236519;1,1432108;0,17324857;0,0
159;5,2474;-0,007103659;-0,08334696;-0,032328725;0,19585265;0,006720415;-0,090363;0,6211704;0,13326113;0,56836647;-0,0050028507;0,0069969175;-0,057974126;0,25195614;-0,06828379;-0,0042058183;0,058554284;0,0038734965;-0,4479239;0,20248042;1,219275;0,15440801;0,0
160;5,2774;-0,019403864;-0,038473763;0,053929977;0,06819575;-0,023469187;-0,093071535;0,6212259;0,13328336;0,5678723;-0,0017860035;0,0053543327;-0,062044144;0,25753552;-0,04954404;0,0003975343;0,0651928;-0,009769887;-0,43705747;0,19612297;1,2673197;0,14358626;0,0
161;5,3074;-0,02367508;-0,024429383;;0,04497774;-0,023386257;-0,0905404;0,621308;0,13326512;0,5673597;0,0021244793;0,003865447;-0,065272085;0,26015612;-0,029933203;0,006153985;0,06044604;-0,008783954;-0,43116957;0,2030035;1,2879723;0,12075072;0,0
162;5,3374;;-0,028035158;0,024512302;0,050854765;-0,04176777;;0,6213608;0,13327962;0,5669017;0,0045430805;0,0025101814;;0,26319885;-0,017108377;0,008838029;0,041985046;-0,004543751;-0,42938036;0,19658983;1,3266102;0,109155886;0,0
163;5,3774;;-0,03700809;0,023757143;;-0,042215332;-0,08744026;0,6214207;0,13325164;0,5662956;0,0060666515;0,0019929686;-0,0686893;;-0,0042782417;0,013821224;0,022709332;0,0014300275;-0,42585754;0,19227761;1,3951403;0,09071266;0,0
164;5,4174;-0,027257636;-0,05142061;0,024470406;0,09269417;-0,029070409;;0,6214523;0,1332375;0,56571966;0,006120944;0,0018198846;-0,069589764;0,26344404;0,0038726474;0,015645409;0,016587824;0,0068591656;-0,42042843;0,19225955;1,3947428;0,09046425;0,0
165;5,4574;-0,03621809;-0,03465418;0,032724567;0,055829972;-0,04705519;-0,090764664;0,62152594;0,13321304;0,56505;0,0053085084;0,0017974399;-0,06978469;0,2617798;0,008127287;0,014939022;0,02806853;0,009666813;-0,41762078;0,19654004;1,3990443;0,08804645;0,0
166;5,4974;-0,022854;-0,028298322;0,03740739;0,045823462;-0,023943529;;0,62156945;0,13321483;0,5644382;0,0053500882;0,0020945796;-0,06979659;0,2620927;0,012339993;0,015346446;0,04881566;0,008781144;-0,4258594;0,19179371;1,4335141;0,09427146;0,0
167;5,5374;;-0,03275116;0,030011872;0,057380907;-0,0191806;-0,08854194;0,6216176;0,13323082;0,56384206;0,0060855146;0,0020284364;-0,06998753;0,26203626;0,014947117;0,013776915;0,06378279;0,0045446255;-0,43254688;0,18477696;1,4098642;0,08970273;0,0
168;5,5774;-0,015250447;-0,029833252;0,03629702;0,050775055;-0,012486003;-0,08854396;0,6216863;0,13323054;0,5632401;0,0075447494;0,0020019638;-0,070742264;0,25924227;0,01778342;0,013928871;0,06212612;-0,0014326507;-0,43852416;0,18448411;1,4034215;0,09588848;0,0
169;5,6074;-0,023950975;-0,035573576;0,03371256;0,059106037;-0,029975345;-0,084968075;0,6217381;0,13324851;0,5627773;0,008879305;;-0,07149082;0,2556471;0,018715365;0,012949272;0,045051184;-0,006856782;-0,44639927;0,1843037;1,3994526;0,09340784;0,0
170;5,6474;-0,030497605;-0,044527818;0,035533927;0,07508284;-0,030309608;-0,08351103;0,62183756;0,13326292;0,5620972;0,008942602;0,0010347645;-0,07236958;0,25387487;0,019990623;;0,036471013;-0,008384094;-0,45037755;0,17758963;1,3906318;0,09810726;0,0
171;5,6773;-0,03129889;-0,04618197;0,03192634;0,07805568;-0,039628044;;0,6219049;0,13323691;0,5615812;0,008560356;;-0,07290699;0,25058478;0,019043867;0,013598228;0,019479658;-0,009769948;-0,4542144;0,17317621;1,3997461;0,09869753;0,0
172;5,7073;-0,022102168;-0,04045414;0,047304146;0,06326769;-0,019913135;-0,084369645;0,62192845;0,13321431;0,56110984;0,007619379;0,0003092343;-0,07382835;0,24624261;0,020406453;0,014710702;0,016343048;-0,008783506;-0,45322794;0,17327803;1,401986;0,100097485;0,0
173;5,7374;-0,024842488;-0,050350703;0,03826539;0,088521734;-0,030581955;-0,08297958;0,6219463;0,13324234;0,56061834;0,006669601;-0,00012648437;-0,07418924;;0,01951593;0,013815877;0,017983964;-0,007422703;-0,4567691;0,17337279;1,4040707;0,10140038;0,0
174;5,7674;-0,015009455;-0,041408293;0,029277816;0,06995219;-0,010511198;-0,083604015;0,6219727;0,13320911;0,56014293;0,0055508516;-0,0004962203;-0,074737;0,2391206;0,018692104;0,0127313845;0,045848392;0,008786084;-0,45036423;0,16719057;1,4314605;0,11851906;0,0
175;5,8074;-0,020053644;-0,032596033;0,04114134;0,05400797;-0,01865391;-0,08609038;0,6220435;0,1332164;0,5594225;0,005864957;;-0,07511019;0,23559728;0,019869942;0,013083705;0,053794537;0,00869669;-0,44800267;0,16732128;1,434336;0,1203162;0,0
176;5,8473;-0,027350808;-0,030724604;0,027825162;0,050556224;-0,030344527;-0,08445011;0,6221095;0,13323389;0,5587589;0,0069383853;0,00042733035;-0,074966095;0,23139471;0,019614639;0,012332032;0,0716743;0,013286483;-0,44586384;0,1609169;1,4241587;0,1241678;0,0
177;5,8776;;-0,029833436;0,03889735;0,048266742;-0,018655682;-0,08745699;0,62216854;0,13322142;0,558258;0,008203909;0,0009945241;-0,07491778;0,22753674;0,02049921;0,013131611;0,07683695;0,014671732;-0,44938055;0,14547876;1,4358269;0,12635422;0,0
178;5,9175;-0,024311835;-0,045812108;0,03394226;0,08199372;-0,025139524;-0,089073405;0,6222642;0,13324392;0,55762273;0,009970477;0,0017039417;-0,07467619;0,21810862;0,01996788;0,014492033;0,062377676;0,0123208985;-0,4492804;0,14547735;1,4848155;0,14165345;0,0
179;5,9574;-0,043025542;-0,042777207;0,04165419;0,07334808;-0,052574977;-0,089368574;0,62235993;0,13323629;0,55696046;0,010754986;0,002286645;-0,07471152;0,20848145;0,020063818;0,016401943;0,044021457;0,0022403381;-0,45200804;0,14531608;1,4812675;0,13943595;0,0
180;5,9976;-0,034751397;-0,042722438;0,027079573;0,07738393;-0,040802885;-0,08778519;0,6224242;0,1332684;0,55632097;0,01017632;0,0023214957;-0,07479753;0,20188618;0,019794274;0,018718265;0,039934807;-0,0037984399;-0,4580468;0,1383501;1,4914148;0,1355656;0,0
181;6,0375;-0,031192955;-0,12223782;-0,02205981;0,27852684;-0,026880872;-0,09820935;0,62248963;0,13324584;0,55566645;0,008666867;0,0017329678;-0,0742224;;0,011354124;0,017487103;0,051477265;-0,0083870655;-0,4528315;0,13133356;1,4922794;0,14121218;0,0
182;6,0775;-0,023288604;-0,13702431;-0,08322464;0,34099865;-0,012125979;-0,09834829;0,62250924;0,1332544;0,55504155;0,0061015827;0,0010478065;-0,07240023;;-0,0077795023;0,014816479;0,073984;-0,0024163623;-0,45176277;0,1198925;1,4856741;0,17282742;0,0
183;6,1174;-0,017475229;-0,15796264;-0,095780306;0,39559552;;-0,09988058;0,62250394;0,13324878;0,55448544;0,00432271;0,0003152994;-0,07025664;0,17210016;-0,027870003;0,010680144;0,0939516;;-0,46166822;0,108557455;1,505911;0,175263;0,0
184;6,1474;-0,02990779;-0,16753575;-0,09683002;0,41766945;-0,02622014;-0,09771063;0,62253433;0,13325961;0,5540209;0,0043629217;0,00012179626;-0,0693133;0,15662996;-0,041788783;0,008210085;0,09673995;0,014921135;-0,4540331;0,09737641;1,5540459;0,19513486;0,0
185;6,1874;-0,032055683;-0,14789234;-0,113381945;0,36867842;-0,030323695;-0,09405627;0,622587;0,13324618;0,55342555;0,0047934013;0,0008711405;-0,06888471;0,14473227;-0,04692641;0,009936533;0,09503619;0,021038128;-0,44056317;0,09743198;1,5797781;0,20100506;0,0
186;6,2174;-0,008304113;-0,16120592;-0,076759465;0,39236605;0,0075334534;-0,09842818;0,62263286;0,13327755;0,5529516;0,0051456196;0,0015354636;;0,13492674;-0,051243614;0,0101018865;0,080690674;0,031370778;-0,43758348;0,07981658;1,6170758;0,22942238;0,0
187;6,2474;-0,023776177;-0,15129372;-0,054892648;0,368769;-0,023831282;-0,095114104;0,6226641;0,13327765;0,55251056;0,0051771756;0,0021413083;-0,06682909;0,12295165;-0,054589007;0,009100645;0,07376749;0,03779985;-0,43360537;0,073247544;1,6359557;0,24122234;0,0
188;6,2774;-0,027566526;-0,12795532;-0,054813735;0,31877598;-0,033163264;-0,09158305;0,622693;0,1333135;0,5520958;0,005138801;0,003440976;-0,06608743;0,11025574;-0,055367444;0,012240586;0,06062513;0,04898538;-0,43957672;0,08025857;1,6513094;0,23549974;0,0
189;6,3073;-0,013949906;-0,11545913;-0,048261225;0,29760703;-0,005442696;;0,62272394;0,13335785;0,5516268;0,004804986;0,004844406;-0,065994665;0,10270818;-0,052943926;0,014684008;0,063746795;0,052899525;-0,44301552;0,073770225;1,6474547;0,23819679;0,0
190;6,3374;-0,0095635215;-0,114992656;;0,2918778;0,007879647;-0,09274123;0,6227363;0,1334027;0,55120087;0,0045269136;0,0057676844;-0,06617051;0,09648279;-0,050865848;0,014209684;0,08057127;0,05601249;-0,44970647;0,05621557;1,6370693;0,25723696;0,0
191;6,3673;-0,006392331;-0,12147628;-0,036107708;0,29380515;0,014582869;-0,091817655;0,62277436;0,1334288;0,5507462;0,0048240614;0,0066188034;-0,06657583;0,08602671;;0,013810966;0,08743595;0,05861356;-0,4471054;0,056291148;1,6387321;0,25316995;0,0
192;6,3973;;-0,10672244;-0,03753916;0,2627212;0,0055845543;-0,08799345;0,6228145;0,13348581;0,55030084;0,0057072956;0,0072205975;-0,06707477;0,07676219;-0,046210792;0,012711844;0,10114608;0,062375575;-0,45804927;0,03854723;1,599673;0,25939533;0,0
193;6,4273;0,0059898845;-0,08590106;-0,040694803;;0,0350173;-0,08791599;0,62288326;0,13354482;0,54982585;0,0071326387;0,008084882;-0,06806377;0,06322416;-0,041952837;0,013859545;0,0994256;0,06421977;-0,45865604;0,038516246;1,5989914;0,26918173;0,0
