step;ros_timestamp;ft_wrench_fx;ft_wrench_fy;ft_wrench_fz;ft_wrench_tx;ft_wrench_ty;ft_wrench_tz;current_absolute_pose_x;current_absolute_pose_y;current_absolute_pose_z;current_twist_vx;current_twist_vy;current_twist_vz;current_twist_wx;current_twist_wy;current_twist_wz;action_f_x;action_f_y;action_f_z;action_t_x;action_t_y;action_t_z;reward
98;3,2476;-0,03592444;-0,057809163;-0,00032945786;0,085944794;-0,055544537;-0,11403985;0,6227199;0,13946298;0,55203557;0,005709063;0,029254291;0,004345194;0,098147325;-0,04847859;0,06463527;0,069481015;0,14476752;-0,010461229;0,100363694;-0,3491883;0,726406;0,0
99;3,2876;-0,03209967;-0,05472938;0,010572365;0,083578065;-0,04439929;-0,11555806;0,6227804;0,13975768;0,5521012;0,0074259182;0,02976852;0,0041860985;0,10343853;-0,048326503;0,06670128;0,08579954;0,103473306;-0,059108395;0,100667164;-0,24447276;0,69994146;0,0
100;3,3176;-0,033879444;;0,02347141;0,077227145;-0,05015777;-0,120516606;0,62285143;0,13990802;0,5521132;0,008939882;0,028077172;0,0021182382;0,10666459;-0,044847716;0,06758604;0,08757164;0,062419433;-0,0584956;0,13652807;-0,20716676;0,55475277;0,0
101;3,3476;-0,041621696;-0,045456883;0,01115871;0,07001684;-0,055241168;-0,11644394;0,6229441;0,14001915;0,5520862;0,010450801;0,024665615;-0,00012784213;0,11912926;-0,040741183;0,06668972;0,10724585;0,024421666;-0,05237572;0,14772251;-0,20598711;0,48910937;0,0
102;3,3777;-0,065354005;-0,045171518;0,018571578;0,062314406;-0,103168756;-0,11700076;0,62303984;0,14018072;0,5520355;0,012103489;0,020640658;-0,0016240632;0,1357044;-0,037268244;;0,14466304;0,012359373;-0,04237919;0,16550557;-0,16606705;0,33534208;0,0
103;3,4077;-0,047492452;-0,0636657;0,00774235;0,09669233;-0,0682603;-0,117325515;0,6231543;0,14025252;0,55203414;0,014890909;0,016904946;-0,002159726;0,1539662;-0,034972403;0,06619216;0,16646722;0,013739527;-0,038548056;0,17212619;-0,15930241;0,30893272;0,0
104;3,4477;-0,07065956;-0,043817747;0,008799537;0,061510112;-0,109752335;-0,11701293;0,6233641;0,14029124;0,5520117;0,01885574;0,013147117;-0,0023423044;0,17553279;-0,032402776;0,062394585;0,23379648;0,014546209;-0,037741374;0,17633584;-0,14838919;0,22894794;0,0
105;3,4876;-0,056523316;-0,054125886;0,017154355;0,0788199;-0,089813724;-0,118353926;0,62363726;0,1402953;0,55195504;0,023957001;0,010535649;-0,0023894934;0,19246767;-0,029867414;0,05687129;0,2924025;0,011669284;-0,0651281;0,16487154;-0,05746647;0,05088901;0,0
106;3,5176;-0,04635998;-0,046775747;0,02322837;;-0,070571885;-0,11725278;0,6238933;0,14029448;0,5519232;0,029781146;;-0,0032357536;0,19867525;-0,027245946;0,05012145;0,32823342;-0,020753302;-0,06813892;0,15786666;-0,048175495;-0,035215892;0,0
107;3,5476;0,041988052;0,07075943;-0,3512873;-0,23492667;0,22093186;-0,101597965;0,62411827;0,14027442;0,5519403;;0,0061552785;-0,005245249;0,20135239;-0,01885192;0,03330191;0,32826304;-0,041578077;-0,07180683;0,15770954;-0,051631924;-0,108863086;0,0
108;3,5876;0,16654144;0,22283812;-0,9792131;-0,66160184;0,65876275;-0,07852073;0,6242362;0,14021753;0,55185413;0,02737664;-0,00011581928;-0,012617472;;0,025587095;-0,021628331;0,33284223;-0,06873164;-0,0744506;0,15309583;-0,09594421;-0,14166448;0,0
109;3,6176;0,2419372;0,30667228;;-0,89012885;0,95857763;-0,06687155;0,62418115;0,14014012;0,551709;0,015468329;-0,006001209;-0,019914513;0,21849215;0,070862785;-0,07824924;0,30521625;-0,10291684;-0,06696913;0,12858714;-0,2021285;-0,20292345;0,0
110;3,6575;0,29220685;0,25379518;-1,0;-0,75982505;1,0;-0,06831129;0,6238947;0,13999538;0,5515049;-0,0065090815;-0,014514545;-0,028495196;0,2188881;0,120906234;-0,15831797;0,26662472;-0,15292569;-0,0066838567;0,18222512;-0,20673372;-0,18537687;0,0
111;3,6976;0,07914754;-0,06478305;-1,0;0,10986664;0,47462344;-0,10993382;0,6234405;0,13984685;0,55139846;-0,02621281;;-0,027249036;;0,11485877;-0,19484493;0,25540555;-0,16299196;0,0053086923;0,21147315;-0,2577215;-0,15596974;0,0
112;3,7378;-0,24798843;-0,36451644;-0,94729435;0,9948401;-0,64661735;-0,165205;0,6230889;0,13985294;0,55154395;-0,032573413;-0,019007519;-0,015505956;0,23765376;0,027182156;-0,13588159;0,2304249;-0,15694758;0,001549145;0,20734878;-0,2667583;-0,13098048;0,0
113;3,7677;0,02082488;-0,13960963;-0,052677713;;0,052708294;-0,11689496;0,62318313;0,13974644;0,55135834;;-0,016689708;-0,008090013;0,24238561;-0,015882768;-0,070477754;0,23462333;-0,16690785;0,0013928076;0,2074773;-0,2639308;-0,103682235;0,0
114;3,7978;-0,059603147;0,021120679;0,01324821;;;-0,114874564;0,6235237;0,13954875;0,55100197;-0,005476416;-0,021016333;-0,0064226673;0,25289688;-0,0087447055;-0,06365392;0,23202607;-0,1896893;0,012925087;0,23670855;-0,26626801;-0,13578026;0,0
115;3,8378;0,030948464;-0,062877;-0,0075137196;0,11258505;0,0797553;-0,117419735;0,6236598;0,13937749;0,55101776;0,009027206;-0,023374656;-0,0022929935;0,26796862;-0,018405536;-0,038305227;0,20839445;-0,15212093;-0,03038891;0,2413006;-0,22243263;-0,1441266;0,0
116;3,8678;-0,050197165;0,022668406;-0,009710069;-0,06484026;-0,09250397;-0,11808003;0,6238242;0,13926901;0,5509062;0,016106345;-0,024934098;-0,0016964077;0,28306717;-0,020603832;-0,03373493;0,195117;-0,14364323;-0,046421014;0,23684801;-0,18150073;-0,10833175;0,0
117;3,9076;-0,006496212;-0,058831144;0,0022112054;0,09678556;0,013686128;-0,12074601;0,62401825;0,13907972;0,55086815;0,021557616;-0,02422897;;0,29563078;-0,020435477;-0,02070191;0,16380692;-0,12125299;-0,046089593;0,24118233;-0,20052466;-0,08447824;0,0
118;3,9376;-0,15645006;-0,034547925;-0,086168714;0,05912407;-0,39521173;-0,121656;0,6241541;0,13899517;0,5508555;0,02316728;-0,022979783;-0,0033101423;0,3024539;-0,02290569;-0,012327238;0,16667597;-0,12491827;-0,059558786;0,2542912;-0,1980771;-0,047205053;0,0
119;3,9677;;0,062416773;-0,3130156;-0,21153161;-0,781721;-0,1035864;0,6242233;0,13898809;0,5508962;0,021314634;-0,017445868;-0,005619196;0,31049675;-0,014078252;0,03208151;0,16677752;-0,11740699;-0,069204375;0,25862065;-0,1926989;-0,028525043;0,0
120;3,9976;-0,40391716;0,017084364;-0,5280932;-0,11407345;-1,0;-0,10627563;0,6242496;0,13906464;0,550827;0,017304994;-0,010446946;-0,009235101;0,31939402;0,0038276613;0,0891144;0,1852877;-0,10442792;-0,07338217;0,27165738;-0,20000851;-0,0024563035;0,0
121;4,0275;-0,46590695;-0,00070880435;-0,58818513;-0,048670206;-1,0;-0,11005783;0,6242182;0,13917983;0,55078995;0,012076469;-0,0025527333;-0,011346255;0,32755202;0,007868993;0,15204073;0,19805588;-0,10046595;-0,074322164;0,27147415;-0,2040395;-0,0049756705;0,0
122;4,0576;-0,40029797;-0,037025906;-0,6950173;0,031038163;-1,0;-0,11265822;0,6241414;0,13926795;0,5507965;0,0069304146;0,0040176515;-0,0125006335;0,33399278;0,005526724;0,20241533;0,21460766;-0,076942384;-0,060602516;0,2935297;-0,2008437;-0,0080845095;0,0
123;4,0976;-0,20161848;-0,13231304;-0,7938961;0,2901419;-0,59541774;-0,1307385;0,6240498;0,1393219;0,5507819;0,00032808312;0,007535767;-0,011611956;0,3459357;-0,012009387;0,21683668;0,1990033;-0,062499426;-0,031453673;0,317959;-0,38235262;-0,009190971;0,0
124;4,1376;0,053114437;-0,24584708;-0,82269543;0,62529826;0,15139775;-0,1492102;0,6239177;0,13925147;0,5508586;-0,0070729526;0,0058190203;-0,0066656074;0,36856404;-0,052062012;0,17182617;0,17221045;-0,056526393;0,04804877;0,3113574;-0,5684374;-0,008051145;0,0
125;4,1676;;-0,33881277;-0,7671685;0,8827382;;-0,15438221;0,6238156;0,13912542;0,55094165;-0,012309456;-0,000663822;0,001168125;0,3817038;-0,09735669;0,091282785;0,14056353;-0,041909162;0,08717581;0,3047517;-0,65657365;0,033881664;0,0
126;4,1975;0,32131764;-0,43719316;-0,65352523;1,0;0,9887993;-0,16026282;0,6236889;0,13893917;0,5511315;-0,017272463;-0,008768217;0,011266984;0,38947043;-0,14949459;-0,006057332;0,070006154;-0,013218567;0,13302326;0,30502445;-0,95286095;0,16528708;0,0
127;4,2275;0,26128826;;-0,5003804;1,0;0,8382865;-0,16289051;0,6235713;0,13876602;0,5513612;-0,021432396;;;0,39248863;-0,20759773;-0,07033611;0,027896557;-0,0024752307;0,15357052;0,30522087;-0,95286095;0,20373136;0,0
128;4,2575;0,14638785;-0,3014903;-0,37954593;0,8301501;0,49583933;-0,14565788;0,6234692;0,13869639;0,551596;-0,024141025;-0,014073278;0,03188722;0,39438227;-0,24311127;-0,09782507;0,034889538;0,0009626752;0,14965549;0,26989654;-0,95286095;0,27459866;0,0
129;4,2876;-0,011295801;-0,1341008;-0,23816422;0,3742195;0,04898845;-0,12842901;0,6233952;0,13868555;0,5517409;-0,023066781;-0,011740296;0,03496164;0,3880297;-0,23367338;-0,088801;0,041904982;-0,0005899545;0,130946;0,25218582;-0,95855296;0,2914928;0,0
130;4,3176;-0,036155786;-0,024081057;-0,014909076;0,048631657;;-0,119386844;0,623375;0,13870852;0,5518452;-0,017474184;-0,0073055364;0,0329984;0,3760749;-0,19148868;-0,051197007;0,062535524;-0,005978298;0,105949804;0,25239104;-0,95855296;0,28410235;0,0
131;4,3476;-0,13229142;0,025934383;-0,027965317;-0,101355314;-0,3338213;-0,11317872;0,62340266;0,13874999;0,5518909;-0,010163053;-0,002965568;0,028843658;;-0,14191829;-0,008606441;0,07250447;-0,009721543;0,09240264;0,24130544;-0,95855296;0,28486153;0,0
132;4,3776;-0,27716786;0,144087;-0,078645065;-0,43487266;-0,78791803;-0,102007955;0,6234434;0,13880439;0,5519265;-0,004552457;;0,023739943;0,35618046;-0,09325879;0,045005705;0,07592047;-0,0025587652;0,043192867;0,21675324;-0,95855296;0,30980963;0,0
133;4,4075;-0,34580842;0,2067641;-0,10779573;-0,6006662;-0,98024887;-0,09278421;0,6234748;0,13890204;0,5519241;-0,00019852632;0,008460167;0,016412923;0,34075454;-0,041554973;0,106075436;0,072082736;0,0009638103;0,03446054;0,22337377;-0,89460045;0,3191427;0,0
134;4,4376;-0,29223847;0,1611885;-0,122061715;-0,5050595;-0,86393094;-0,098278485;0,6235267;0,13901395;0,551865;0,0023261034;0,013312656;0,010051071;0,3287125;-0,0025048435;0,1522949;0,05049382;0,0026118613;0,023853691;0,20530166;-0,8673506;0,30043042;0,0
135;4,4676;-0,1961696;0,1342006;;-0,43072966;-0,58194065;-0,1005936;0,6235495;0,1390958;0,55182964;0,0029973343;0,016032819;0,0051361327;0,31602594;0,024222976;0,17639348;0,09026431;0,011292282;-0,028740399;0,18728659;-0,8061658;0,26207775;0,0
136;4,4976;-0,031739894;-0,019615334;-0,025041396;-0,01652507;-0,10650603;-0,11847848;0,6235672;0,13915984;0,5517597;0,004138678;0,015505849;0,0009868385;0,30004117;0,03263901;0,16806845;0,12969446;0,04779749;-0,07066657;0,11565356;-0,6418962;0,06347991;0,0
137;4,5276;0,025868297;-0,042335093;0,01289435;0,06175101;;-0,12144838;0,6236325;0,13918108;0,5517616;0,007916209;0,01279072;-0,0008399001;0,26469946;0,011621389;0,12624921;0,14235824;0,055074673;-0,068291344;0,09102137;-0,49752992;0,020947393;0,0
138;4,5577;-0,0018841755;-0,04931918;0,015420081;0,07336335;-0,01566558;-0,1209474;0,62375075;0,13922212;0,5517072;0,011797085;0,011619613;-0,0026879949;;-0,003946368;0,0934982;0,20424412;0,065937206;-0,062330768;0,057360988;-0,3066857;0,017676024;0,0
139;4,5975;-0,01649731;-0,029184446;0,008072232;0,031184707;-0,038305063;-0,11677824;0,6239106;0,13931057;0,5517024;0,017424248;0,0109702125;-0,0043825344;0,17201827;-0,014640105;0,062123816;0,2723408;0,07011548;-0,0581525;0,0037885078;-0,06371165;0,016348518;0,0
140;4,6276;0,016605508;-0,049028084;-0,0016736503;0,071799986;0,023723712;-0,11788211;0,6240807;0,1393547;0,55176544;0,023686888;0,011101941;-0,004951439;0,12441292;-0,015723925;0,047098365;0,30427352;0,06615251;-0,08417428;0,0038100402;-0,06323794;0,016644588;0,0
141;4,6676;0,0007297648;-0,04015433;0,027012506;0,057414606;-0,013069247;-0,12120391;0,6243636;0,13939741;0,5518652;0,031612467;0,010659445;-0,0059445207;0,072296776;-0,016909182;0,029840302;0,33467916;0,074491024;-0,1101495;-0,04727554;0,013859666;0,01887471;0,0
142;4,7076;0,009636513;-0,020403964;-0,046999466;-0,00030837415;0,029669268;-0,11764717;0,6247045;0,13942616;0,55186564;;0,0104433745;;0,023803467;-0,015764015;0,017943233;0,3311795;0,06494773;-0,13684966;-0,09378504;0,036402304;0,02275144;0,0
143;4,7375;0,10592681;0,18066409;-0,49158478;-0,5245662;0,304673;-0,11586586;0,6249414;0,13944787;0,5517844;0,039078996;0,009688084;-0,013230904;-0,021371216;0,003094223;0,0026997996;0,33328286;0,07606002;-0,13799228;-0,14692901;0,1254049;0,027315963;0,0
144;4,7675;0,065429196;0,35451865;-0,62850714;-1,0;0,23188528;;0,6250521;0,13947462;0,5515818;0,031967614;0,008615023;-0,022228643;-0,0703452;0,0562966;-0,026297482;0,3374713;0,07873752;-0,13531476;-0,1579453;0,15265419;0,029028151;0,0
145;4,7976;0,03759546;-0,042532984;-0,017839696;0,05724609;0,13600567;-0,09666681;0,625337;0,13955855;0,5512339;0,034983672;;-0,027214052;-0,11763019;0,0933179;-0,019980457;0,34477204;0,06227013;-0,1346253;-0,17104794;0,12583409;0,03269043;0,0
146;4,8376;0,17399485;-0,055949837;-0,12172584;0,108220644;0,5891579;-0,014785914;0,62572753;0,1396267;0,5512043;0,040221386;0,009480403;-0,026445067;;0,077611655;-0,028376382;0,36351818;0,06143581;-0,15261647;-0,22438562;0,06351638;0,00906048;0,0
147;4,8676;;-0,10337637;-0,12199022;0,29247284;0,72673047;0,08476553;0,62600774;0,13958439;0,55113876;;0,0063133263;-0,02433892;-0,20082358;0,046250653;-0,057737526;0,38497782;0,057863437;-0,14883591;-0,24220732;0,096275695;0,009110219;0,0
148;4,9076;0,30346045;-0,15690386;-0,12266362;0,44784632;0,99030685;0,06718078;0,62636906;0,13951167;0,55106694;0,044752188;0,00039345658;-0,021508245;-0,24101585;0,0028405318;-0,114539795;0,41647384;0,0502499;-0,13193963;-0,2824388;0,15072484;0,007397467;0,0
149;4,9376;0,3145843;-0,1480507;-0,15538141;0,43940383;1,0;;0,6265527;0,13950756;0,55103403;0,046474293;;-0,018883457;-0,2761858;-0,02429781;-0,16009541;0,4297288;0,058746193;-0,10383551;-0,32503167;0,12871534;0,0038539525;0,0
150;4,9676;0,2593324;;-0,09242405;0,42374778;0,9071959;0,06984943;0,6270225;0,13938622;0,5509166;;-0,008093174;-0,015549752;-0,3189173;-0,045429938;-0,19415425;0,43125743;0,058586344;-0,08683849;-0,33629933;0,12592472;0,0021098158;0,0
151;4,9975;0,16170181;-0,19373366;-0,16232587;0,5824305;0,61897403;0,071153566;0,62736136;0,13935961;0,5508735;0,051092334;-0,008864406;-0,011881317;-0,3594322;-0,06490945;-0,20446223;0,42090172;0,03825401;-0,08266102;-0,37228233;0,085932344;0,02817667;0,0
152;5,0275;-0,031156609;;-0,12499659;0,6891553;-0,009555601;0,08038279;0,62771064;0,1393815;0,5508343;;-0,006799937;-0,00781898;;-0,08886177;-0,17911224;0,4032338;0,03183886;-0,081723236;-0,40143162;0,04105337;0,061401818;0,0
153;5,0575;-0,07028883;-0,20511298;-0,08889758;0,6217698;-0,16898656;0,08127934;0,62801546;0,13946854;0,5508839;0,052463945;-0,0022627027;-0,00425641;-0,45034203;-0,11313312;-0,12218131;0,36545062;0,020567488;-0,08319068;-0,4439927;-0,012937742;0,16041881;0,0
154;5,0875;-0,05586316;-0,15384051;-0,06832781;0,49425176;-0,14131762;0,084322326;0,6283988;0,13949725;0,5508103;0,05210807;0,00091466645;-0,0023593914;-0,50034153;-0,12577613;-0,07390479;0,3580272;0,016563652;-0,08474354;-0,45518515;-0,014072878;0,1852404;0,0
155;5,1176;-0,030637164;-0,052705396;-0,02803815;0,2005432;-0,053860083;0,094792224;0,6287671;0,13949005;0,5507584;0,051822506;0,0024813223;-0,0028478561;-0,543001;-0,11876674;-0,041993346;0,34821665;0,013541826;-0,06815752;-0,44851488;-0,014386347;0,1952569;0,0
156;5,1476;-0,02672773;0,033890434;;-0,03901481;-0,038157985;0,10437173;0,62916416;0,13947214;0,55062324;0,05208061;0,0028116573;-0,0044282777;-0,5708121;-0,09662006;-0,023418592;0,35746425;0,0074306084;-0,054660894;-0,39496848;0,019843573;0,18601334;0,0
157;5,1776;-0,013363769;0,03450857;-0,0390651;-0,038848538;-0,016752666;0,10944027;0,6295282;0,13951018;0,5505411;0,05297502;0,002966757;-0,006159212;-0,5738384;-0,068224676;-0,008900094;0,3846279;-0,00751183;-0,05244647;-0,38805464;0,041229196;0,20448557;0,0
158;5,2176;-0,04293154;0,03957632;-0,03296486;;-0,066466354;0,10588378;0,6300782;0,13950264;0,5503872;0,054929312;0,0020687175;-0,007390802;;-0,041684505;0,0035565458;0,39367518;-0,0048783477;-0,047362007;-0,36545599;0,1789223;0,19352578;0,0
159;5,2476;-0,02736128;0,039258618;-0,02739723;-0,050317686;-0,036007643;0,102685474;0,63047177;0,13953453;0,55032766;0,056626163;0,00204096;-0,00782031;-0,55453414;-0,026344078;0,013252098;0,38483167;0,00016149571;-0,027616283;-0,30516163;0,23905891;0,15451802;0,0
160;5,2876;-0,011766751;0,025754983;-0,038201537;-0,028815579;;0,10202377;0,6310158;0,13959306;0,5502239;0,05815629;0,0021550239;-0,007355447;-0,51667964;-0,009223614;0,02023383;0,3551314;0,0030460653;-0,00022190846;-0,15111156;0,2621469;0,03618658;0,0
161;5,3177;0,11368196;0,033216845;-0,08777277;-0,056054406;0,3961049;0,11382651;0,6313667;0,13961522;0,55020875;;0,0015668693;-0,0061779427;-0,44777304;0,00025589066;0,013250478;0,34079912;0,008510556;-0,002110359;-0,026127616;0,32388526;-0,017138708;0,0
162;5,3476;0,33861566;0,062871195;-0,1959437;-0,13776432;1,0;0,14296755;0,63171536;0,13955887;0,5501757;0,054809563;-0,0026721314;-0,005631719;-0,33874473;0,012391844;;0,33108002;0,017079536;0,011360582;-0,026074208;0,37407982;-0,0419354;0,0
163;5,3776;0,4605631;0,107227825;-0,24510214;-0,23824342;1,0;0,15970948;0,6319895;0,13942486;0,55016387;0,050515022;-0,009755098;-0,005653325;-0,23816088;0,026392218;-0,11618906;0,32278287;0,024624925;0,016454991;0,0563252;0,53654003;-0,09358403;0,0
164;5,4076;0,4786399;0,088768445;-0,26776788;-0,21599403;1,0;0,1656329;0,6322844;0,1392451;0,5500811;0,046066772;-0,016347503;-0,006196581;-0,13797073;0,0450523;-0,20005816;0,32662264;0,028450582;0,010476725;0,09191192;0,543304;-0,09956896;0,0
165;5,4476;0,38706684;0,09152685;-0,2739877;-0,21207848;1,0;0,17264217;0,63262326;0,13907963;0,55006886;0,041898813;-0,022108976;-0,005854388;-0,01910443;0,054830577;-0,27964854;0,34332022;0,024347723;-0,010782995;0,15628172;0,56238097;-0,11317694;0,0
166;5,4777;0,12762593;0,056696456;-0,32049567;-0,11969122;0,56702346;0,18103603;0,6328787;0,13899091;0,55004704;0,04008575;-0,021572027;-0,0067738905;0,06154952;0,061395064;-0,2868659;0,36759996;0,023913866;-0,021020774;0,20943405;0,5716014;-0,09209553;0,0
167;5,5077;-0,21271002;-0,002028846;-0,34561208;0,040107608;-0,5662955;0,17862481;0,6331286;0,13902512;0,55004305;0,039636027;-0,014615207;-0,0068804948;0,13695142;0,055536777;-0,22236542;0,38011295;0,023276772;-0,04371669;0,22037703;0,567249;-0,07949715;0,0
168;5,5376;-0,52373934;-0,046552192;-0,49733585;0,13573039;-1,0;0,1710298;0,63334596;0,139238;0,55007005;0,038961314;-0,0017581736;-0,006992743;0,19418037;0,04308024;-0,092268124;0,39032367;0,019682398;-0,05466401;0,2446074;0,5692713;-0,05780837;0,0
169;5,5676;-0,7032587;;-0,59512407;0,24884322;-1,0;0,07461762;0,63351816;0,13958655;0,550073;0,03694784;0,013740596;-0,007335977;0,23540895;0,030760143;0,07071359;0,38398036;0,019843897;-0,05695349;0,25566748;0,56749505;-0,058918536;0,0
170;5,5975;-0,7198023;-0,1944461;-0,5567542;0,527092;-1,0;-0,020847844;0,63367087;0,13997391;0,5501051;0,03483154;0,027736833;-0,006255759;0,25922137;0,008915348;;0,3648833;0,015664842;-0,075838424;0,26894;0,5653728;-0,060244918;0,0
171;5,6275;-0,5511175;-0,32360634;-0,41733733;0,8825272;-1,0;-0,05299964;0,633859;0,14025743;0,5501816;0,033218462;0,03640799;-0,0035557824;;;;0,36238173;0,026984401;-0,07677377;0,27341795;0,5821884;-0,039522767;0,0
172;5,6576;;-0,38141623;-0,30945688;1,0;-1,0;-0,07412744;0,6340245;0,1403554;0,55021363;0,033426814;0,038640097;0,0009565734;0,2901037;-0,08001824;0,35225573;0,37447438;0,03580628;-0,06304993;0,29140562;0,62660974;-0,021971859;0,0
173;5,6975;0,22130911;-0,4241166;-0,113053516;1,0;0,5698824;-0,10580515;0,6344798;0,14037417;0,55036944;0,036267027;0,029942466;0,0075253393;0,3136348;-0,14431144;0,2695945;0,38943046;0,040451124;-0,07065999;0,2983722;0,59196615;-0,0027744388;0,0
174;5,7376;0,840967;-0,29250318;-0,33822936;0,8261919;1,0;-0,062499657;0,6348823;0,14008802;0,550424;0,037020933;0,0086154025;0,010899817;0,35101733;-0,18152937;0,046323273;0,41650295;0,043975044;-0,06468509;0,28533134;0,5501651;-0,013581449;0,0
175;5,7675;1,0;-0,12558652;-0,41004413;0,34698242;1,0;-0,051136646;0,6351276;0,13965699;0,55048037;0,03548295;;0,0093447;0,3823206;-0,17425169;-0,1844446;0,43072718;0,04633576;-0,062324367;0,2810072;0,5122235;-0,011763929;0,0
176;5,7975;1,0;-0,032052662;-0,42462388;0,078237996;1,0;;0,635398;0,13919841;0,55041814;0,03462627;-0,031399827;;0,40892068;-0,1364157;;0,4656861;0,040706776;-0,058149435;0,17209211;0,33014396;0,0071978257;0,0
177;5,8275;0,7461735;0,0043591056;-0,3568409;-0,053733192;1,0;-0,080938175;0,6356984;0,13888009;0,5503098;0,03575143;-0,04249369;0,0093447;0,39581677;-0,09317238;-0,5269294;0,48041093;0,039186776;-0,08417924;0,12539904;0,29962835;0,008550399;0,0
178;5,8576;0,17672145;-0,028773282;-0,18743253;0,047905028;;-0,11401945;0,63604647;0,1387208;0,5501957;0,040449627;-0,04172808;-0,00397824;0,3502607;-0,060944073;-0,5311911;0,4712163;0,037722487;-0,09299646;0,06527928;0,24333383;0,009109786;0,0
179;5,8976;-0,5475365;;-0,23411457;-0,09084402;-1,0;-0,10496169;0,63657767;0,13892731;0,5500991;0,050701436;-0,023906121;-0,006579999;0,26552263;-0,04072304;-0,34761918;0,47095925;0,03314583;-0,12208293;0,025049975;0,19979225;0,0074273506;0,0
180;5,9276;-1,0;0,096370555;-0,49687567;-0,31238562;-1,0;;0,6368895;0,13940367;0,5500028;0,053948026;0,00038056623;-0,0113588385;0,18893316;-0,013903497;-0,097006224;0,4637728;0,038055234;-0,11227156;0,024957528;0,16507868;0,0061561996;1,0
